sku_id,date,actual,forecast
SKU130,2025-11-02,111,138.97
SKU130,2025-11-09,140,140.64
SKU130,2025-11-16,168,142.6
SKU130,2025-11-23,123,140.73
SKU130,2025-11-30,128,139.06
SKU130,2025-12-07,138,143.86
SKU130,2025-12-14,169,130.02
SKU130,2025-12-21,137,132.51
SKU130,2025-12-28,123,150.96
SKU130,2026-01-04,82,133.63
SKU131,2025-10-19,129,133.81
SKU131,2025-10-26,168,133.33
SKU131,2025-11-02,189,143.89
SKU131,2025-11-09,113,135.48
SKU131,2025-11-16,151,133.74
SKU131,2025-11-23,85,137.2
SKU131,2025-11-30,137,151.68
SKU131,2025-12-07,177,152.95
SKU131,2025-12-14,129,141.61
SKU131,2025-12-21,140,138.91
SKU131,2025-12-28,189,135.42
SKU131,2026-01-04,59,134.43
SKU132,2025-10-19,138,148.78
SKU132,2025-10-26,127,139.9
SKU132,2025-11-02,138,143.19
SKU132,2025-11-09,109,136.36
SKU132,2025-11-16,117,150.23
SKU132,2025-11-23,152,136.02
SKU132,2025-11-30,178,147.19
SKU132,2025-12-07,157,146.91
SKU132,2025-12-14,178,136.28
SKU132,2025-12-21,126,140.39
SKU132,2025-12-28,123,139.7
SKU132,2026-01-04,44,142.42
SKU133,2025-10-19,126,125.88
SKU133,2025-10-26,135,135.04
SKU133,2025-11-02,139,140.31
SKU133,2025-11-09,146,144.18
SKU133,2025-11-16,147,132.65
SKU133,2025-11-23,164,136.02
SKU133,2025-11-30,156,138.53
SKU133,2025-12-07,139,141.8
SKU133,2025-12-14,159,138.42
SKU133,2025-12-21,129,133.06
SKU133,2025-12-28,127,133.97
SKU133,2026-01-04,44,140.26
SKU134,2025-10-19,94,135.33
SKU134,2025-10-26,174,139.84
SKU134,2025-11-02,127,146.64
SKU134,2025-11-09,207,146.84
SKU134,2025-11-16,161,135.33
SKU134,2025-11-23,165,145.07
SKU134,2025-11-30,141,136.52
SKU134,2025-12-07,132,135.13
SKU134,2025-12-14,126,135.44
SKU134,2025-12-21,126,140.42
SKU134,2025-12-28,180,130.55
SKU134,2026-01-04,23,135.05
SKU135,2025-10-19,127,138.29
SKU135,2025-10-26,113,127.5
SKU135,2025-11-02,169,131.07
SKU135,2025-11-09,169,138.24
SKU135,2025-11-16,147,133.46
SKU135,2025-11-23,175,140.52666666666667
SKU135,2025-11-30,139,140.54
SKU135,2025-12-07,126,131.93
SKU135,2025-12-14,122,139.71
SKU135,2025-12-21,162,151.77333333333334
SKU135,2025-12-28,140,142.04
SKU135,2026-01-04,69,150.06
SKU136,2025-10-19,182,138.78
SKU136,2025-10-26,176,128.5
SKU136,2025-11-02,160,141.42
SKU136,2025-11-09,130,137.39
SKU136,2025-11-16,137,143.46
SKU136,2025-11-23,126,146.94
SKU136,2025-11-30,157,134.27
SKU136,2025-12-07,132,139.77
SKU136,2025-12-14,130,142.24
SKU136,2025-12-21,166,141.69
SKU136,2025-12-28,165,122.63
SKU136,2026-01-04,78,134.52
SKU137,2025-10-19,147,134.92
SKU137,2025-10-26,115,129.14
SKU137,2025-11-02,181,140.61
SKU137,2025-11-09,161,131.57666666666665
SKU137,2025-11-16,90,145.47
SKU137,2025-11-23,131,133.72
SKU137,2025-11-30,123,136.32
SKU137,2025-12-07,126,144.13
SKU137,2025-12-14,132,145.74
SKU137,2025-12-21,115,137.16
SKU137,2025-12-28,111,135.83
SKU137,2026-01-04,45,145.39
SKU138,2025-10-19,152,137.89
SKU138,2025-10-26,142,130.95
SKU138,2025-11-02,117,131.33
SKU138,2025-11-09,130,127.54
SKU138,2025-11-16,118,149.94
SKU138,2025-11-23,132,132.19
SKU138,2025-11-30,145,138.78
SKU138,2025-12-07,133,142.84
SKU138,2025-12-14,132,125.03
SKU138,2025-12-21,123,139.42
SKU138,2025-12-28,113,144.61
SKU138,2026-01-04,35,132.11
SKU139,2025-10-19,137,134.35
SKU139,2025-10-26,191,142.04
SKU139,2025-11-02,139,146.74
SKU139,2025-11-09,140,135.33
SKU139,2025-11-16,141,136.18
SKU139,2025-11-23,148,140.42857142857144
SKU139,2025-11-30,189,144.74
SKU139,2025-12-07,187,140.49
SKU139,2025-12-14,141,135.35
SKU139,2025-12-21,166,130.21
SKU139,2025-12-28,154,147.13
SKU139,2026-01-04,63,146.37
SKU140,2025-10-19,131,137.92
SKU140,2025-10-26,167,144.3
SKU140,2025-11-02,156,123.61
SKU140,2025-11-09,109,144.36
SKU140,2025-11-16,127,136.94
SKU140,2025-11-23,145,136.0
SKU140,2025-11-30,122,131.52
SKU140,2025-12-07,162,144.5
SKU140,2025-12-14,178,129.43
SKU140,2025-12-21,148,148.06
SKU140,2025-12-28,118,129.21
SKU140,2026-01-04,62,128.07
SKU141,2025-10-19,150,144.44
SKU141,2025-10-26,121,140.82
SKU141,2025-11-02,163,143.11
SKU141,2025-11-09,96,130.91
SKU141,2025-11-16,157,141.71
SKU141,2025-11-23,171,143.49
SKU141,2025-11-30,171,154.72
SKU141,2025-12-07,143,138.65
SKU141,2025-12-14,123,143.31
SKU141,2025-12-21,101,140.06
SKU141,2025-12-28,141,140.33
SKU141,2026-01-04,82,146.98
SKU142,2025-10-19,128,129.58
SKU142,2025-10-26,116,129.3
SKU142,2025-11-02,129,137.1
SKU142,2025-11-09,131,135.35
SKU142,2025-11-16,159,141.54
SKU142,2025-11-23,152,148.34
SKU142,2025-11-30,121,126.92
SKU142,2025-12-07,137,125.11
SKU142,2025-12-14,125,128.99
SKU142,2025-12-21,112,147.41
SKU142,2025-12-28,193,137.86
SKU142,2026-01-04,85,133.44
SKU143,2025-10-19,120,143.58
SKU143,2025-10-26,137,136.88
SKU143,2025-11-02,136,137.51
SKU143,2025-11-09,164,130.49
SKU143,2025-11-16,104,131.8
SKU143,2025-11-23,149,138.57
SKU143,2025-11-30,183,133.97
SKU143,2025-12-07,178,145.52
SKU143,2025-12-14,127,137.78
SKU143,2025-12-21,110,145.86
SKU143,2025-12-28,161,137.61
SKU143,2026-01-04,77,140.44
SKU144,2025-10-19,114,145.74
SKU144,2025-10-26,146,130.33
SKU144,2025-11-02,113,133.27
SKU144,2025-11-09,111,137.42
SKU144,2025-11-16,161,148.57
SKU144,2025-11-23,148,139.87
SKU144,2025-11-30,160,141.06
SKU144,2025-12-07,135,152.07
SKU144,2025-12-14,128,146.86
SKU144,2025-12-21,134,146.69
SKU144,2025-12-28,135,140.89
SKU144,2026-01-04,66,145.11
SKU145,2025-10-19,166,141.1
SKU145,2025-10-26,113,142.54
SKU145,2025-11-02,133,144.37
SKU145,2025-11-09,155,143.01
SKU145,2025-11-16,168,147.95
SKU145,2025-11-23,90,136.92
SKU145,2025-11-30,179,145.75
SKU145,2025-12-07,115,126.57
SKU145,2025-12-14,124,138.8
SKU145,2025-12-21,91,134.9
SKU145,2025-12-28,169,148.88
SKU145,2026-01-04,49,143.76
SKU146,2025-10-19,129,143.14
SKU146,2025-10-26,139,140.03
SKU146,2025-11-02,160,150.55
SKU146,2025-11-09,176,142.1
SKU146,2025-11-16,105,133.29
SKU146,2025-11-23,150,150.24
SKU146,2025-11-30,162,137.34
SKU146,2025-12-07,146,138.03
SKU146,2025-12-14,96,143.98
SKU146,2025-12-21,137,151.97
SKU146,2025-12-28,118,143.06
SKU146,2026-01-04,59,147.17
SKU147,2025-10-19,133,139.02
SKU147,2025-10-26,128,133.75
SKU147,2025-11-02,159,139.44
SKU147,2025-11-09,136,132.73
SKU147,2025-11-16,118,141.92
SKU147,2025-11-23,149,129.06
SKU147,2025-11-30,139,135.93
SKU147,2025-12-07,174,143.2
SKU147,2025-12-14,143,144.06
SKU147,2025-12-21,102,137.61
SKU147,2025-12-28,102,144.18
SKU147,2026-01-04,52,141.16
SKU148,2025-10-19,116,127.39
SKU148,2025-10-26,189,141.9
SKU148,2025-11-02,157,130.32
SKU148,2025-11-09,197,128.46
SKU148,2025-11-16,141,133.75
SKU148,2025-11-23,173,129.33
SKU148,2025-11-30,176,139.41
SKU148,2025-12-07,159,149.06
SKU148,2025-12-14,216,139.78
SKU148,2025-12-21,130,133.94
SKU148,2025-12-28,152,145.02
SKU148,2026-01-04,58,140.44
SKU149,2025-10-19,162,137.84
SKU149,2025-10-26,140,130.07
SKU149,2025-11-02,160,139.71
SKU149,2025-11-09,146,148.53
SKU149,2025-11-16,122,127.97
SKU149,2025-11-23,115,127.97
SKU149,2025-11-30,140,143.25
SKU149,2025-12-07,154,133.98
SKU149,2025-12-14,143,141.56
SKU149,2025-12-21,205,145.66
SKU149,2025-12-28,130,140.7
SKU149,2026-01-04,63,143.53
SKU150,2025-10-19,148,136.79
SKU150,2025-10-26,138,139.56
SKU150,2025-11-02,187,150.8
SKU150,2025-11-09,92,139.66
SKU150,2025-11-16,149,122.7
SKU150,2025-11-23,124,138.98
SKU150,2025-11-30,119,144.56
SKU150,2025-12-07,139,146.98
SKU150,2025-12-14,135,140.1
SKU150,2025-12-21,147,135.52
SKU150,2025-12-28,160,137.16
SKU150,2026-01-04,54,133.65
SKU151,2025-10-19,121,142.81
SKU151,2025-10-26,124,145.5
SKU151,2025-11-02,180,126.38666666666666
SKU151,2025-11-09,144,154.48
SKU151,2025-11-16,153,140.62
SKU151,2025-11-23,147,147.25
SKU151,2025-11-30,119,134.99
SKU151,2025-12-07,152,151.69
SKU151,2025-12-14,139,131.44
SKU151,2025-12-21,160,143.32
SKU151,2025-12-28,124,138.17
SKU151,2026-01-04,54,144.2775
SKU152,2025-10-19,136,119.55
SKU152,2025-10-26,162,149.13
SKU152,2025-11-02,131,147.57
SKU152,2025-11-09,126,135.7
SKU152,2025-11-16,121,138.89
SKU152,2025-11-23,98,144.1
SKU152,2025-11-30,143,148.91
SKU152,2025-12-07,152,142.21
SKU152,2025-12-14,143,143.36
SKU152,2025-12-21,179,143.48
SKU152,2025-12-28,124,140.08
SKU152,2026-01-04,65,145.31
SKU153,2025-10-19,166,139.33
SKU153,2025-10-26,161,143.74
SKU153,2025-11-02,130,142.28
SKU153,2025-11-09,140,118.01
SKU153,2025-11-16,118,151.55
SKU153,2025-11-23,103,135.03
SKU153,2025-11-30,132,143.83
SKU153,2025-12-07,119,133.55
SKU153,2025-12-14,104,142.06
SKU153,2025-12-21,186,141.6
SKU153,2025-12-28,144,129.4
SKU153,2026-01-04,44,140.75
SKU154,2025-10-19,144,146.27
SKU154,2025-10-26,113,130.49
SKU154,2025-11-02,155,140.04
SKU154,2025-11-09,154,128.82
SKU154,2025-11-16,170,132.09
SKU154,2025-11-23,154,141.8
SKU154,2025-11-30,103,148.79
SKU154,2025-12-07,178,162.97
SKU154,2025-12-14,132,136.09
SKU154,2025-12-21,175,139.81
SKU154,2025-12-28,126,143.34
SKU154,2026-01-04,31,133.51
SKU155,2025-10-19,138,142.67
SKU155,2025-10-26,167,119.25
SKU155,2025-11-02,161,138.52
SKU155,2025-11-09,133,136.17
SKU155,2025-11-16,149,142.88
SKU155,2025-11-23,152,138.66
SKU155,2025-11-30,135,135.62
SKU155,2025-12-07,127,135.8
SKU155,2025-12-14,175,136.0
SKU155,2025-12-21,156,135.01
SKU155,2025-12-28,162,132.75
SKU155,2026-01-04,43,142.52
SKU156,2025-10-19,144,138.58
SKU156,2025-10-26,174,142.13
SKU156,2025-11-02,78,147.9
SKU156,2025-11-09,138,149.87
SKU156,2025-11-16,167,146.51
SKU156,2025-11-23,186,143.41
SKU156,2025-11-30,154,145.1
SKU156,2025-12-07,137,142.65
SKU156,2025-12-14,145,144.24
SKU156,2025-12-21,108,136.49
SKU156,2025-12-28,146,152.11
SKU156,2026-01-04,60,141.73
SKU157,2025-10-19,110,131.67
SKU157,2025-10-26,141,144.78
SKU157,2025-11-02,139,148.86
SKU157,2025-11-09,125,144.6
SKU157,2025-11-16,115,142.46
SKU157,2025-11-23,132,153.53
SKU157,2025-11-30,176,136.41
SKU157,2025-12-07,197,143.24
SKU157,2025-12-14,170,144.77
SKU157,2025-12-21,128,139.1
SKU157,2025-12-28,155,136.33
SKU157,2026-01-04,66,133.38
SKU158,2025-10-19,137,123.86
SKU158,2025-10-26,115,131.75
SKU158,2025-11-02,166,134.97
SKU158,2025-11-09,124,146.85
SKU158,2025-11-16,165,140.96
SKU158,2025-11-23,178,140.72
SKU158,2025-11-30,120,131.6
SKU158,2025-12-07,110,141.63
SKU158,2025-12-14,164,132.34
SKU158,2025-12-21,115,149.15
SKU158,2025-12-28,152,143.5
SKU158,2026-01-04,64,146.98
SKU159,2025-10-19,148,143.13
SKU159,2025-10-26,122,135.51
SKU159,2025-11-02,165,154.03
SKU159,2025-11-09,151,139.6
SKU159,2025-11-16,134,126.44
SKU159,2025-11-23,157,136.48
SKU159,2025-11-30,99,136.97
SKU159,2025-12-07,178,145.1
SKU159,2025-12-14,123,132.17
SKU159,2025-12-21,141,135.61
SKU159,2025-12-28,131,146.51333333333335
SKU159,2026-01-04,70,138.91
SKU160,2025-10-19,138,155.43
SKU160,2025-10-26,159,143.14
SKU160,2025-11-02,112,140.82
SKU160,2025-11-09,115,143.51
SKU160,2025-11-16,163,139.05
SKU160,2025-11-23,125,137.61
SKU160,2025-11-30,143,142.28
SKU160,2025-12-07,113,135.1
SKU160,2025-12-14,160,127.44
SKU160,2025-12-21,136,163.346
SKU160,2025-12-28,119,137.41
SKU160,2026-01-04,63,144.99
SKU161,2025-10-19,118,140.08
SKU161,2025-10-26,128,141.77
SKU161,2025-11-02,151,148.87
SKU161,2025-11-09,138,146.75
SKU161,2025-11-16,116,145.51
SKU161,2025-11-23,145,148.08
SKU161,2025-11-30,118,128.7
SKU161,2025-12-07,116,145.11
SKU161,2025-12-14,168,150.35
SKU161,2025-12-21,144,139.67
SKU161,2025-12-28,119,128.52
SKU161,2026-01-04,87,144.03
SKU162,2025-10-19,160,138.86
SKU162,2025-10-26,136,145.05333333333334
SKU162,2025-11-02,159,136.28
SKU162,2025-11-09,144,140.39
SKU162,2025-11-16,180,139.92
SKU162,2025-11-23,153,131.21
SKU162,2025-11-30,128,137.5
SKU162,2025-12-07,123,135.86
SKU162,2025-12-14,148,143.8
SKU162,2025-12-21,112,153.27
SKU162,2025-12-28,121,153.4
SKU162,2026-01-04,52,144.56
SKU163,2025-10-19,178,153.1
SKU163,2025-10-26,153,135.94
SKU163,2025-11-02,154,148.84
SKU163,2025-11-09,166,143.31
SKU163,2025-11-16,145,139.59
SKU163,2025-11-23,133,137.68
SKU163,2025-11-30,109,145.02
SKU163,2025-12-07,155,141.1
SKU163,2025-12-14,142,144.56
SKU163,2025-12-21,143,149.27
SKU163,2025-12-28,159,140.41
SKU163,2026-01-04,62,134.49
SKU164,2025-10-19,114,148.21
SKU164,2025-10-26,151,148.99
SKU164,2025-11-02,145,135.73
SKU164,2025-11-09,131,127.55
SKU164,2025-11-16,160,138.7
SKU164,2025-11-23,124,135.73
SKU164,2025-11-30,153,136.22
SKU164,2025-12-07,127,140.53
SKU164,2025-12-14,154,132.94
SKU164,2025-12-21,134,135.13
SKU164,2025-12-28,116,144.7
SKU164,2026-01-04,74,143.02
SKU165,2025-10-19,120,136.36
SKU165,2025-10-26,163,143.76
SKU165,2025-11-02,145,151.51
SKU165,2025-11-09,159,124.98666666666666
SKU165,2025-11-16,130,142.08333333333334
SKU165,2025-11-23,138,142.64
SKU165,2025-11-30,120,139.05
SKU165,2025-12-07,135,140.92
SKU165,2025-12-14,131,136.7
SKU165,2025-12-21,110,148.09
SKU165,2025-12-28,133,140.24
SKU165,2026-01-04,52,149.41
SKU166,2025-10-19,142,147.79
SKU166,2025-10-26,123,149.1
SKU166,2025-11-02,157,143.62
SKU166,2025-11-09,141,141.38
SKU166,2025-11-16,160,138.66
SKU166,2025-11-23,150,140.35
SKU166,2025-11-30,155,135.055
SKU166,2025-12-07,84,122.23
SKU166,2025-12-14,138,140.14
SKU166,2025-12-21,69,145.15
SKU166,2025-12-28,116,145.87
SKU166,2026-01-04,63,129.69
SKU167,2025-10-19,157,132.88
SKU167,2025-10-26,106,140.42
SKU167,2025-11-02,158,140.01
SKU167,2025-11-09,140,141.66
SKU167,2025-11-16,134,148.56
SKU167,2025-11-23,155,138.1833333333333
SKU167,2025-11-30,171,134.22
SKU167,2025-12-07,98,122.96
SKU167,2025-12-14,159,140.95
SKU167,2025-12-21,175,138.38
SKU167,2025-12-28,124,146.13
SKU167,2026-01-04,62,124.84
SKU168,2025-10-19,170,129.84
SKU168,2025-10-26,162,151.9
SKU168,2025-11-02,143,139.66
SKU168,2025-11-09,126,138.88
SKU168,2025-11-16,123,145.68
SKU168,2025-11-23,138,138.75
SKU168,2025-11-30,134,144.34
SKU168,2025-12-07,129,135.24
SKU168,2025-12-14,151,147.59
SKU168,2025-12-21,102,138.74
SKU168,2025-12-28,129,129.21
SKU168,2026-01-04,39,138.31
SKU169,2025-10-19,121,137.89
SKU169,2025-10-26,150,141.02
SKU169,2025-11-02,104,144.37
SKU169,2025-11-09,115,140.88
SKU169,2025-11-16,176,137.73
SKU169,2025-11-23,121,143.67
SKU169,2025-11-30,182,136.39
SKU169,2025-12-07,144,156.27
SKU169,2025-12-14,172,125.16
SKU169,2025-12-21,120,130.13
SKU169,2025-12-28,123,150.32
SKU169,2026-01-04,68,140.86
SKU170,2025-10-19,133,135.05
SKU170,2025-10-26,109,140.67
SKU170,2025-11-02,126,139.94
SKU170,2025-11-09,189,163.59
SKU170,2025-11-16,125,138.67
SKU170,2025-11-23,133,146.15
SKU170,2025-11-30,150,145.04
SKU170,2025-12-07,141,141.65
SKU170,2025-12-14,136,146.83
SKU170,2025-12-21,116,143.38
SKU170,2025-12-28,129,131.93
SKU170,2026-01-04,57,122.76
SKU171,2025-10-19,124,123.82
SKU171,2025-10-26,122,137.19
SKU171,2025-11-02,187,139.52
SKU171,2025-11-09,138,140.81
SKU171,2025-11-16,137,141.6
SKU171,2025-11-23,145,134.38
SKU171,2025-11-30,208,146.12
SKU171,2025-12-07,116,139.67
SKU171,2025-12-14,150,130.72
SKU171,2025-12-21,175,150.62
SKU171,2025-12-28,85,150.91
SKU171,2026-01-04,37,143.23
SKU172,2025-10-19,134,136.83
SKU172,2025-10-26,123,151.07
SKU172,2025-11-02,143,138.74
SKU172,2025-11-09,148,136.52
SKU172,2025-11-16,175,143.4
SKU172,2025-11-23,162,135.77
SKU172,2025-11-30,108,149.32
SKU172,2025-12-07,115,135.69
SKU172,2025-12-14,138,145.67
SKU172,2025-12-21,187,138.27
SKU172,2025-12-28,144,141.61
SKU172,2026-01-04,51,141.5066666666667
SKU173,2025-10-19,147,149.79
SKU173,2025-10-26,122,144.04
SKU173,2025-11-02,122,132.5
SKU173,2025-11-09,151,140.47
SKU173,2025-11-16,130,145.17
SKU173,2025-11-23,154,135.09
SKU173,2025-11-30,115,136.1
SKU173,2025-12-07,155,137.24
SKU173,2025-12-14,120,147.37
SKU173,2025-12-21,87,139.0
SKU173,2025-12-28,121,138.26
SKU173,2026-01-04,88,139.21
SKU174,2025-10-19,200,159.88
SKU174,2025-10-26,162,136.46
SKU174,2025-11-02,118,149.23
SKU174,2025-11-09,153,148.8
SKU174,2025-11-16,128,139.75
SKU174,2025-11-23,169,147.99
SKU174,2025-11-30,86,142.69
SKU174,2025-12-07,124,150.35
SKU174,2025-12-14,166,150.15
SKU174,2025-12-21,107,145.56
SKU174,2025-12-28,107,138.52
SKU174,2026-01-04,81,140.11
SKU175,2025-10-19,112,135.12
SKU175,2025-10-26,72,140.48
SKU175,2025-11-02,120,142.4
SKU175,2025-11-09,134,145.26
SKU175,2025-11-16,151,125.04
SKU175,2025-11-23,122,132.99
SKU175,2025-11-30,131,145.65
SKU175,2025-12-07,104,135.07
SKU175,2025-12-14,193,136.99
SKU175,2025-12-21,135,131.55
SKU175,2025-12-28,160,141.17
SKU175,2026-01-04,42,146.26
SKU176,2025-10-19,137,141.86
SKU176,2025-10-26,124,141.5
SKU176,2025-11-02,119,138.35
SKU176,2025-11-09,106,139.27
SKU176,2025-11-16,108,125.14
SKU176,2025-11-23,164,135.71
SKU176,2025-11-30,129,145.6
SKU176,2025-12-07,117,132.65
SKU176,2025-12-14,164,139.56
SKU176,2025-12-21,148,143.95
SKU176,2025-12-28,141,134.07
SKU176,2026-01-04,48,148.4
SKU177,2025-10-19,138,135.17
SKU177,2025-10-26,136,136.41
SKU177,2025-11-02,143,145.88
SKU177,2025-11-09,110,140.01
SKU177,2025-11-16,167,139.67
SKU177,2025-11-23,129,136.4
SKU177,2025-11-30,135,135.48
SKU177,2025-12-07,165,136.62
SKU177,2025-12-14,126,145.98
SKU177,2025-12-21,102,137.95
SKU177,2025-12-28,124,135.91
SKU177,2026-01-04,54,142.49
SKU178,2025-10-19,144,125.01
SKU178,2025-10-26,115,141.5
SKU178,2025-11-02,179,144.17
SKU178,2025-11-09,118,135.22
SKU178,2025-11-16,136,138.94
SKU178,2025-11-23,106,144.02
SKU178,2025-11-30,103,127.06
SKU178,2025-12-07,167,140.19
SKU178,2025-12-14,158,129.03
SKU178,2025-12-21,149,141.36
SKU178,2025-12-28,131,142.85
SKU178,2026-01-04,48,135.44
SKU179,2025-10-19,122,146.03
SKU179,2025-10-26,146,141.07
SKU179,2025-11-02,154,138.96
SKU179,2025-11-09,124,135.52
SKU179,2025-11-16,114,142.08
SKU179,2025-11-23,156,139.0
SKU179,2025-11-30,127,134.4
SKU179,2025-12-07,136,150.8
SKU179,2025-12-14,124,147.3
SKU179,2025-12-21,138,143.85
SKU179,2025-12-28,142,143.77
SKU179,2026-01-04,86,129.2
SKU180,2025-10-19,151,141.66
SKU180,2025-10-26,150,146.46
SKU180,2025-11-02,183,146.7
SKU180,2025-11-09,175,152.5
SKU180,2025-11-16,150,148.96
SKU180,2025-11-23,143,135.02
SKU180,2025-11-30,103,136.01
SKU180,2025-12-07,136,124.99
SKU180,2025-12-14,141,141.92
SKU180,2025-12-21,96,127.85
SKU180,2025-12-28,176,146.18
SKU180,2026-01-04,26,143.44
SKU181,2025-10-19,147,147.66
SKU181,2025-10-26,173,134.37
SKU181,2025-11-02,130,162.25
SKU181,2025-11-09,117,141.88
SKU181,2025-11-16,165,137.62
SKU181,2025-11-23,169,138.38
SKU181,2025-11-30,164,139.67
SKU181,2025-12-07,148,128.37
SKU181,2025-12-14,89,138.47
SKU181,2025-12-21,124,134.6
SKU181,2025-12-28,125,133.33
SKU181,2026-01-04,67,142.43
SKU182,2025-10-19,138,143.37
SKU182,2025-10-26,161,133.0
SKU182,2025-11-02,167,139.62333333333333
SKU182,2025-11-09,146,134.53
SKU182,2025-11-16,81,143.0
SKU182,2025-11-23,184,137.24
SKU182,2025-11-30,130,139.1
SKU182,2025-12-07,129,146.05
SKU182,2025-12-14,124,139.02
SKU182,2025-12-21,105,132.17
SKU182,2025-12-28,138,136.05
SKU182,2026-01-04,80,141.69
SKU183,2025-10-19,177,137.36
SKU183,2025-10-26,128,140.95
SKU183,2025-11-02,166,139.92
SKU183,2025-11-09,106,129.31
SKU183,2025-11-16,168,123.51
SKU183,2025-11-23,138,154.24
SKU183,2025-11-30,105,138.87
SKU183,2025-12-07,135,139.32
SKU183,2025-12-14,143,155.71
SKU183,2025-12-21,149,128.51
SKU183,2025-12-28,124,141.71
SKU183,2026-01-04,86,139.83
SKU184,2025-10-19,131,142.06
SKU184,2025-10-26,146,143.04
SKU184,2025-11-02,145,141.28
SKU184,2025-11-09,194,135.09
SKU184,2025-11-16,159,126.54
SKU184,2025-11-23,160,133.6
SKU184,2025-11-30,120,148.42
SKU184,2025-12-07,152,140.46
SKU184,2025-12-14,160,137.22
SKU184,2025-12-21,130,136.03
SKU184,2025-12-28,123,133.53
SKU184,2026-01-04,51,143.45
SKU185,2025-10-19,186,147.26
SKU185,2025-10-26,146,140.5
SKU185,2025-11-02,174,133.52
SKU185,2025-11-09,146,153.74
SKU185,2025-11-16,154,152.5
SKU185,2025-11-23,126,137.45
SKU185,2025-11-30,107,149.54
SKU185,2025-12-07,148,146.14
SKU185,2025-12-14,121,144.4
SKU185,2025-12-21,134,136.96
SKU185,2025-12-28,120,155.89
SKU185,2026-01-04,75,148.79
SKU186,2025-10-19,92,152.16
SKU186,2025-10-26,145,141.97
SKU186,2025-11-02,106,147.97
SKU186,2025-11-09,126,146.3
SKU186,2025-11-16,110,128.08
SKU186,2025-11-23,157,140.99
SKU186,2025-11-30,158,134.6
SKU186,2025-12-07,162,139.78
SKU186,2025-12-14,135,137.12
SKU186,2025-12-21,149,132.09
SKU186,2025-12-28,156,144.12
SKU186,2026-01-04,61,132.82
SKU187,2025-10-19,164,139.07
SKU187,2025-10-26,99,143.11
SKU187,2025-11-02,171,141.11
SKU187,2025-11-09,186,138.33
SKU187,2025-11-16,147,145.09
SKU187,2025-11-23,137,136.36
SKU187,2025-11-30,127,147.81
SKU187,2025-12-07,135,131.92
SKU187,2025-12-14,163,152.18
SKU187,2025-12-21,146,144.92
SKU187,2025-12-28,126,141.02
SKU187,2026-01-04,89,150.63
SKU188,2025-10-19,162,138.85
SKU188,2025-10-26,80,138.99
SKU188,2025-11-02,111,139.37
SKU188,2025-11-09,113,136.35
SKU188,2025-11-16,142,131.13
SKU188,2025-11-23,165,134.06
SKU188,2025-11-30,117,127.21
SKU188,2025-12-07,167,150.07
SKU188,2025-12-14,124,145.92
SKU188,2025-12-21,152,145.86
SKU188,2025-12-28,160,141.26
SKU188,2026-01-04,41,134.41
SKU189,2025-10-19,176,137.75
SKU189,2025-10-26,122,149.75
SKU189,2025-11-02,126,132.52
SKU189,2025-11-09,129,132.74
SKU189,2025-11-16,170,136.99
SKU189,2025-11-23,138,136.52
SKU189,2025-11-30,131,140.28
SKU189,2025-12-07,144,139.51
SKU189,2025-12-14,145,131.4
SKU189,2025-12-21,138,146.44
SKU189,2025-12-28,178,136.12
SKU189,2026-01-04,57,147.41
SKU190,2025-10-19,182,144.84
SKU190,2025-10-26,117,142.26
SKU190,2025-11-02,177,142.81
SKU190,2025-11-09,127,148.74
SKU190,2025-11-16,131,127.56
SKU190,2025-11-23,126,135.15
SKU190,2025-11-30,118,134.39
SKU190,2025-12-07,117,152.25
SKU190,2025-12-14,138,133.8
SKU190,2025-12-21,142,145.96
SKU190,2025-12-28,152,137.35
SKU190,2026-01-04,58,128.22
SKU191,2025-10-19,174,146.04
SKU191,2025-10-26,140,142.89
SKU191,2025-11-02,220,131.32
SKU191,2025-11-09,138,152.3
SKU191,2025-11-16,91,166.64
SKU191,2025-11-23,186,132.96
SKU191,2025-11-30,131,151.43
SKU191,2025-12-07,104,140.87
SKU191,2025-12-14,120,148.36
SKU191,2025-12-21,118,146.78
SKU191,2025-12-28,174,142.98
SKU191,2026-01-04,91,142.79
SKU192,2025-10-19,158,141.94
SKU192,2025-10-26,126,132.92
SKU192,2025-11-02,169,140.8
SKU192,2025-11-09,144,140.48
SKU192,2025-11-16,69,143.43
SKU192,2025-11-23,184,137.85
SKU192,2025-11-30,123,132.99
SKU192,2025-12-07,154,137.94
SKU192,2025-12-14,158,148.02
SKU192,2025-12-21,140,134.04
SKU192,2025-12-28,142,140.47
SKU192,2026-01-04,62,132.64
SKU193,2025-10-19,118,144.08
SKU193,2025-10-26,146,153.2
SKU193,2025-11-02,130,139.14
SKU193,2025-11-09,166,151.0
SKU193,2025-11-16,143,139.13
SKU193,2025-11-23,128,142.47
SKU193,2025-11-30,125,144.52
SKU193,2025-12-07,109,151.9
SKU193,2025-12-14,183,142.28
SKU193,2025-12-21,154,138.51
SKU193,2025-12-28,136,145.66
SKU193,2026-01-04,26,141.22
SKU194,2025-10-19,166,143.18
SKU194,2025-10-26,155,137.91
SKU194,2025-11-02,123,149.7
SKU194,2025-11-09,124,140.26
SKU194,2025-11-16,146,142.62
SKU194,2025-11-23,111,139.76
SKU194,2025-11-30,124,149.93
SKU194,2025-12-07,131,150.13
