date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point,safety_stock,forecast_week_1,forecast_week_2,forecast_week_3,forecast_week_4,forecast_4_weeks,avg_weekly_forecast,lead_time_weeks,lead_time_demand,available_inventory,stockout_gap,stockout_risk,overstock_threshold,overstock_risk,cv,action,category,subcategory,unit_cost,list_price,stock_ratio,sales_at_risk
2025-12-31,SKU385,66,69,3,42,13,134.56,141.985,130.26,145.765,552.5699999999999,138.14249999999998,0.4285714285714285,59.20392857142856,135,-75.79607142857144,LOW,828.8549999999999,LOW,0.2221094970011901,HEALTHY,Bathroom,Bath Mat,7152,11443,0.11944188066670287,0.0
2025-12-31,SKU384,392,3,3,71,53,133.835,136.55,129.245,144.925,544.5550000000001,136.13875000000002,0.4285714285714285,58.345178571428576,395,-336.65482142857144,LOW,816.8325000000001,LOW,0.2606225807605813,HEALTHY,Bathroom,Shower Curtain,3308,5292,0.7198538256007198,0.0
2025-12-31,SKU383,99,48,5,52,41,141.215,139.255,139.27,151.605,571.345,142.83625,0.7142857142857143,102.02589285714286,147,-44.974107142857136,LOW,857.0175,LOW,0.1801580949128201,HEALTHY,Bathroom,Soap Dispenser,3353,5364,0.1732753415186971,0.0
2025-12-31,SKU382,21,14,10,82,29,142.085,133.5,134.015,154.315,563.915,140.97875,1.4285714285714286,201.3982142857143,35,166.3982142857143,HIGH,845.8725,LOW,0.322110755132713,REORDER NOW,Bathroom,Soap Dispenser,6208,9932,0.037239654912531145,1652667.0642857144
2025-12-31,SKU381,366,90,7,113,60,137.875,138.7,130.265,145.83,552.67,138.1675,1.0,138.1675,456,-317.8325,LOW,829.0049999999999,LOW,0.3173825240886207,HEALTHY,Bathroom,Bath Mat,5429,8686,0.6622396728608393,0.0
2025-12-31,SKU380,132,144,14,90,55,136.905,132.97,128.09,147.585,545.5500000000001,136.38750000000002,2.0,272.77500000000003,276,-3.224999999999966,LOW,818.325,LOW,0.3184214602789484,HEALTHY,Bathroom,Towel,5003,8004,0.24195765740995323,0.0
2025-12-31,SKU379,385,79,14,58,15,144.495,141.895,147.655,135.425,569.47,142.3675,2.0,284.735,464,-179.265,LOW,854.205,LOW,0.2387622089963929,HEALTHY,Bathroom,Shower Curtain,372,595,0.6760672203979138,0.0
2025-12-31,SKU378,431,111,3,107,35,153.895,130.995,142.655,133.99,561.535,140.38375,0.4285714285714285,60.16446428571428,542,-481.8355357142857,LOW,842.3025,LOW,0.2549162229630864,HEALTHY,Bathroom,Mirror,1938,3100,0.7675389779800013,0.0
2025-12-31,SKU377,436,74,3,67,37,137.485,132.125,133.09,138.585,541.2850000000001,135.32125000000002,0.4285714285714285,57.99482142857144,510,-452.0051785714286,LOW,811.9275000000001,LOW,0.23491455669311,HEALTHY,Bathroom,Shower Curtain,1938,3100,0.8054906380187885,0.0
2025-12-31,SKU404,95,150,3,104,57,137.375,120.615,132.725,142.995,533.71,133.4275,0.4285714285714285,57.183214285714286,245,-187.8167857142857,LOW,800.565,LOW,0.235450948918568,HEALTHY,Garden,Garden Tool,2374,3798,0.17799928800284798,0.0
2025-12-31,SKU405,89,70,10,93,10,140.185,139.155,139.425,152.18,570.945,142.73625,1.4285714285714286,203.9089285714286,159,44.90892857142859,HIGH,856.4175,LOW,0.2308594305368312,REORDER NOW,Garden,Hose,3380,5408,0.1558819150706285,242867.4857142858
2025-12-31,SKU406,109,139,3,72,15,139.105,133.835,147.575,135.975,556.49,139.1225,0.4285714285714285,59.62392857142857,248,-188.37607142857144,LOW,834.735,LOW,0.2923597643249409,HEALTHY,Garden,Garden Tool,4573,7316,0.19587054574206184,0.0
2025-12-31,SKU407,66,92,7,54,24,133.725,131.24,137.94,136.97,539.875,134.96875,1.0,134.96875,158,-23.03125,LOW,809.8125,LOW,0.1687670639258413,HEALTHY,Garden,Pot,7306,11689,0.12225052095392452,0.0
2025-12-31,SKU435,339,84,14,109,47,138.35,130.995,134.12,138.385,541.85,135.4625,2.0,270.925,423,-152.075,LOW,812.7750000000001,LOW,0.1909239439395738,HEALTHY,Garden,Planter,3819,6110,0.6256344006643905,0.0
2025-12-31,SKU434,390,42,7,112,45,146.91,143.095,135.94,140.26,566.2049999999999,141.55124999999998,1.0,141.55124999999998,432,-290.44875,LOW,849.3074999999999,LOW,0.1843788304793809,HEALTHY,Garden,Planter,3916,6265,0.6887964606458792,0.0
2025-12-31,SKU433,447,101,7,30,15,140.095,136.615,134.94,158.6,570.25,142.5625,1.0,142.5625,548,-405.4375,LOW,855.375,LOW,0.3167472094530469,HEALTHY,Garden,Garden Tool,5681,9089,0.7838667251205611,0.0
2025-12-31,SKU432,383,99,7,119,55,133.51,140.165,143.3,150.205,567.18,141.795,1.0,141.795,482,-340.20500000000004,LOW,850.77,LOW,0.2520986749963824,HEALTHY,Garden,Water Can,7813,12500,0.675270637187489,0.0
2025-12-31,SKU431,322,41,10,93,17,147.95,142.105,141.465,138.315,569.835,142.45875,1.4285714285714286,203.5125,363,-159.48749999999998,LOW,854.7525,LOW,0.269182652417629,HEALTHY,Garden,Planter,5622,8995,0.565075855291444,0.0
2025-12-31,SKU430,459,65,14,89,28,151.745,144.38,141.645,146.405,584.175,146.04375,2.0,292.0875,524,-231.9125,LOW,876.2624999999999,LOW,0.30229602461715,HEALTHY,Garden,Water Can,6783,10852,0.7857234561561177,0.0
2025-12-31,SKU429,211,147,5,90,40,148.31,140.965,153.01,145.41,587.6949999999999,146.92374999999998,0.7142857142857143,104.94553571428573,358,-253.0544642857143,LOW,881.5424999999999,LOW,0.2034084821907462,HEALTHY,Garden,Pot,1513,2420,0.35902976884268206,0.0
2025-12-31,SKU428,279,77,5,50,29,126.885,143.59,130.93,148.84,550.245,137.56125,0.7142857142857143,98.25803571428573,356,-257.7419642857143,LOW,825.3675000000001,LOW,0.2573161164413039,HEALTHY,Garden,Hose,6143,9828,0.5070468609437614,0.0
2025-12-31,SKU427,484,142,7,110,50,144.24,135.86,128.185,140.4,548.6850000000001,137.17125,1.0,137.17125,626,-488.82875,LOW,823.0275000000001,LOW,0.2141938445318667,HEALTHY,Garden,Pot,6084,9734,0.8821090425289555,0.0
2025-12-31,SKU426,298,101,3,56,40,141.03,136.99,124.105,145.945,548.0699999999999,137.01749999999998,0.4285714285714285,58.7217857142857,399,-340.2782142857143,LOW,822.1049999999999,LOW,0.3174914965425421,HEALTHY,Garden,Hose,4386,7017,0.5437261663656103,0.0
2025-12-31,SKU425,384,148,14,61,19,139.255,145.705,147.165,136.78,568.905,142.22625,2.0,284.4525,532,-247.5475,LOW,853.3575,LOW,0.2314109764687448,HEALTHY,Garden,Hose,3769,6030,0.6749808843304242,0.0
2025-12-31,SKU424,430,150,7,39,53,145.43,147.605,134.095,147.365,574.495,143.62375,1.0,143.62375,580,-436.37625,LOW,861.7425000000001,LOW,0.1860990702106795,HEALTHY,Garden,Pot,5538,8860,0.7484834506827736,0.0
2025-12-31,SKU423,244,108,14,83,30,134.22,137.8,132.085,142.165,546.27,136.5675,2.0,273.135,352,-78.86500000000001,LOW,819.405,LOW,0.2590704697551284,HEALTHY,Garden,Hose,2219,3550,0.44666556830871185,0.0
2025-12-31,SKU437,341,54,10,39,37,140.265,137.845,145.495,143.04,566.645,141.66125,1.4285714285714286,202.37321428571428,395,-192.6267857142857,LOW,849.9675,LOW,0.2787192262765018,HEALTHY,Garden,Planter,4402,7043,0.6017877154126482,0.0
2025-12-31,SKU422,212,11,14,117,43,134.65,135.42,121.99,148.17,540.23,135.0575,2.0,270.115,223,47.11500000000001,HIGH,810.345,LOW,0.2362482414433471,REORDER NOW,Garden,Planter,4312,6899,0.39242544842011734,325046.38500000007
2025-12-31,SKU420,366,81,7,106,44,143.455,149.125,129.58,154.345,576.5050000000001,144.12625000000003,1.0,144.12625000000003,447,-302.87375,LOW,864.7575000000002,LOW,0.2841649420419667,HEALTHY,Garden,Pot,812,1299,0.6348600619248748,0.0
2025-12-31,SKU419,41,116,5,104,55,156.915,146.6,140.055,145.725,589.295,147.32375,0.7142857142857143,105.23125,157,-51.76875000000001,LOW,883.9424999999999,LOW,0.3090703081767392,HEALTHY,Garden,Garden Tool,1978,3164,0.06957466124776217,0.0
2025-12-31,SKU418,238,129,14,111,50,136.435,130.335,139.075,137.375,543.22,135.805,2.0,271.61,367,-95.39,LOW,814.83,LOW,0.2207010031301421,HEALTHY,Garden,Pot,7236,11577,0.4381281985199367,0.0
2025-12-31,SKU417,479,89,10,41,45,138.135,139.245,128.28,146.775,552.435,138.10875,1.4285714285714286,197.29821428571427,568,-370.7017857142857,LOW,828.6524999999999,LOW,0.3244008256025521,HEALTHY,Garden,Pot,1082,1731,0.8670703340664513,0.0
2025-12-31,SKU416,168,19,5,61,15,138.175,138.78,132.87,138.35,548.1750000000001,137.04375000000002,0.7142857142857143,97.88839285714288,187,-89.11160714285712,LOW,822.2625,LOW,0.2137597688554668,HEALTHY,Garden,Garden Tool,2519,4030,0.3064714735257901,0.0
2025-12-31,SKU415,153,41,7,41,42,148.945,138.975,134.52,142.09,564.53,141.1325,1.0,141.1325,194,-52.86750000000001,LOW,846.795,LOW,0.3658997945163876,WATCH/VOLATILE,Garden,Garden Tool,1215,1944,0.2710219120330186,0.0
2025-12-31,SKU414,64,112,10,115,21,128.265,136.23,134.87,149.3,548.665,137.16625,1.4285714285714286,195.9517857142857,176,19.951785714285705,HIGH,822.9975,LOW,0.2720238594224146,REORDER NOW,Garden,Pot,1443,2308,0.11664676988690732,46048.72142857141
2025-12-31,SKU413,491,115,5,47,37,142.27,136.865,130.115,151.455,560.705,140.17625,0.7142857142857143,100.12589285714289,606,-505.8741071428572,LOW,841.0575000000001,LOW,0.2908283475119786,HEALTHY,Garden,Garden Tool,3830,6128,0.8756832915704336,0.0
2025-12-31,SKU412,296,3,14,66,36,129.285,131.78,139.97,136.805,537.8399999999999,134.45999999999998,2.0,268.92,299,-30.08000000000004,LOW,806.7599999999999,LOW,0.2878453960765508,HEALTHY,Garden,Pot,7524,12038,0.5503495463334822,0.0
2025-12-31,SKU411,306,6,14,66,60,142.545,135.72,144.64,148.975,571.88,142.97,2.0,285.94,312,-26.06,LOW,857.8199999999999,LOW,0.2722847640244497,HEALTHY,Garden,Pot,7632,12211,0.535077288941736,0.0
2025-12-31,SKU410,277,18,3,95,14,143.07,140.27,137.275,151.24,571.855,142.96375,0.4285714285714285,61.27017857142857,295,-233.72982142857143,LOW,857.7825,LOW,0.2936388767304044,HEALTHY,Garden,Garden Tool,4551,7281,0.4843885250631716,0.0
2025-12-31,SKU409,71,72,3,42,12,137.165,139.175,145.18,154.92,576.44,144.11,0.4285714285714285,61.761428571428574,143,-81.23857142857142,LOW,864.6600000000001,LOW,0.3515667221901956,WATCH/VOLATILE,Garden,Planter,7493,11988,0.12316980084657553,0.0
2025-12-31,SKU408,266,76,10,69,36,142.49,139.005,140.14,160.885,582.52,145.63,1.4285714285714286,208.04285714285717,342,-133.95714285714286,LOW,873.78,LOW,0.2907732251896666,HEALTHY,Garden,Hose,587,939,0.4566366820023347,0.0
2025-12-31,SKU421,129,133,10,108,49,134.88,132.65,126.52,146.205,540.255,135.06375,1.4285714285714286,192.9482142857143,262,-69.0517857142857,LOW,810.3824999999999,LOW,0.2687601770333922,HEALTHY,Garden,Water Can,5648,9036,0.23877613349251742,0.0
2025-12-31,SKU250,65,31,14,48,59,143.205,142.89,143.57,143.005,572.6700000000001,143.16750000000002,2.0,286.33500000000004,96,190.33500000000004,HIGH,859.0050000000001,LOW,0.268931184533236,REORDER NOW,Storage,Organizer,5945,9512,0.11350341383344682,1810466.5200000003
2025-12-31,SKU125,145,39,3,81,13,123.86,141.985,141.45,136.17,543.465,135.86625,0.4285714285714285,58.22839285714286,184,-125.77160714285714,LOW,815.1975,LOW,0.2225799151660071,HEALTHY,Lighting,Desk Lamp,5128,8204,0.2668065100788459,0.0
2025-12-31,SKU248,247,58,14,52,55,145.26,142.615,142.77,149.65,580.295,145.07375,2.0,290.1475,305,-14.85250000000002,LOW,870.4424999999999,LOW,0.2981727243836066,HEALTHY,Storage,Cabinet,2097,3355,0.4256455768186871,0.0
2025-12-31,SKU089,460,42,3,49,25,145.54,141.11,142.88,141.705,571.235,142.80875,0.4285714285714285,61.20375,502,-440.79625,LOW,856.8525,LOW,0.2643203153571668,HEALTHY,Kitchen,Knife Set,1521,2433,0.8052727861563105,0.0
2025-12-31,SKU088,442,48,3,32,45,141.745,144.215,144.13,142.0,572.09,143.0225,0.4285714285714285,61.29535714285714,490,-428.70464285714286,LOW,858.135,LOW,0.2128923642282078,HEALTHY,Kitchen,Knife Set,5067,8107,0.7726057088919576,0.0
2025-12-31,SKU087,53,107,14,81,35,134.145,142.675,131.995,139.645,548.46,137.115,2.0,274.23,160,114.23000000000002,HIGH,822.69,LOW,0.2311032082256305,REORDER NOW,Kitchen,Mixer,4108,6572,0.09663421215767785,750719.5600000002
2025-12-31,SKU086,187,114,3,42,43,139.425,139.775,137.645,160.275,577.12,144.28,0.4285714285714285,61.83428571428571,301,-239.16571428571427,LOW,865.6800000000001,LOW,0.2805226782883854,HEALTHY,Kitchen,Mixer,5883,9412,0.3240227335736069,0.0
2025-12-31,SKU085,38,76,3,35,21,143.245,137.48,138.91,152.25,571.885,142.97125,0.4285714285714285,61.27339285714285,114,-52.72660714285715,LOW,857.8275,LOW,0.2981034616976942,HEALTHY,Kitchen,Cookware,2314,3702,0.0664469255182423,0.0
2025-12-31,SKU084,436,12,7,97,22,134.075,134.2,127.59,140.325,536.19,134.0475,1.0,134.0475,448,-313.9525,LOW,804.2850000000001,LOW,0.2093102315379419,HEALTHY,Kitchen,Kettle,6341,10145,0.8131445942669575,0.0
2025-12-31,SKU083,303,76,3,59,60,141.38,131.12,129.285,143.77,545.555,136.38875,0.4285714285714285,58.45232142857142,379,-320.5476785714286,LOW,818.3325,LOW,0.273057896098809,HEALTHY,Kitchen,Air Fryer,6741,10785,0.5553977142542915,0.0
2025-12-31,SKU082,470,82,10,67,23,151.715,128.055,134.15,143.68,557.5999999999999,139.39999999999998,1.4285714285714286,199.1428571428571,552,-352.8571428571429,LOW,836.3999999999999,LOW,0.2698912531737921,HEALTHY,Kitchen,Air Fryer,6598,10556,0.8428981348637017,0.0
2025-12-31,SKU081,463,116,14,47,57,132.595,137.42,139.2,163.79,573.005,143.25125,2.0,286.5025,579,-292.4975,LOW,859.5074999999999,LOW,0.3009661974238318,HEALTHY,Kitchen,Cookware,1978,3164,0.8080208724182163,0.0
2025-12-31,SKU080,165,26,5,90,10,141.315,130.51,142.19,154.785,568.8,142.2,0.7142857142857143,101.57142857142856,191,-89.42857142857143,LOW,853.1999999999999,LOW,0.3369492997516777,WATCH/VOLATILE,Kitchen,Mixer,2531,4049,0.290084388185654,0.0
2025-12-31,SKU079,354,136,10,41,36,134.235,143.715,135.665,148.87,562.485,140.62125,1.4285714285714286,200.8875,490,-289.11249999999995,LOW,843.7275,LOW,0.2806169416702458,HEALTHY,Kitchen,Mixer,7857,12571,0.6293501160030934,0.0
2025-12-31,SKU078,420,56,10,66,56,141.185,120.66,136.4,140.205,538.45,134.6125,1.4285714285714286,192.30357142857144,476,-283.69642857142856,LOW,807.6750000000001,LOW,0.1710674093102395,HEALTHY,Kitchen,Mixer,7486,11977,0.7800167146438851,0.0
2025-12-31,SKU077,24,79,5,61,46,134.37,138.465,129.09,138.91,540.835,135.20875,0.7142857142857143,96.57767857142858,103,-6.422321428571422,LOW,811.2525,LOW,0.1927322917979761,HEALTHY,Kitchen,Cookware,4205,6728,0.04437582626864015,0.0
2025-12-31,SKU076,344,106,7,69,38,140.765,142.945,143.74,141.97,569.42,142.355,1.0,142.355,450,-307.645,LOW,854.1299999999999,LOW,0.3252156307332325,HEALTHY,Kitchen,Air Fryer,7733,12372,0.6041234940816972,0.0
2025-12-31,SKU075,52,66,5,79,13,134.395,134.735,132.12,148.475,549.725,137.43125,0.7142857142857143,98.16517857142858,118,-19.834821428571416,LOW,824.5875000000001,LOW,0.3034956520003591,HEALTHY,Kitchen,Air Fryer,7379,11806,0.094592750920915,0.0
2025-12-31,SKU074,430,64,5,36,12,142.155,125.64,137.86,150.57,556.225,139.05625,0.7142857142857143,99.32589285714286,494,-394.6741071428571,LOW,834.3375000000001,LOW,0.2706572396080089,HEALTHY,Kitchen,Cookware,3679,5886,0.7730684525147198,0.0
2025-12-31,SKU073,434,69,3,101,29,136.85,143.32,137.925,154.05,572.145,143.03625,0.4285714285714285,61.30125,503,-441.69875,LOW,858.2175,LOW,0.3064098659760013,HEALTHY,Kitchen,Kettle,994,1590,0.7585489692298282,0.0
2025-12-31,SKU072,225,128,3,54,42,138.665,145.565,146.47,137.895,568.595,142.14875,0.4285714285714285,60.92089285714286,353,-292.07910714285714,LOW,852.8925,LOW,0.3148034104912892,HEALTHY,Kitchen,Kettle,3360,5376,0.3957122380604824,0.0
2025-12-31,SKU071,44,44,10,30,36,132.65,134.335,136.13,136.06,539.175,134.79375,1.4285714285714286,192.5625,88,104.5625,HIGH,808.7624999999999,LOW,0.2048760953544455,REORDER NOW,Kitchen,Kettle,7184,11494,0.08160615755552465,1201841.375
2025-12-31,SKU070,439,43,14,107,20,130.715,131.995,129.16,141.705,533.575,133.39375,2.0,266.7875,482,-215.2125,LOW,800.3625000000001,LOW,0.291038932063027,HEALTHY,Kitchen,Air Fryer,1179,1886,0.8227521904137187,0.0
2025-12-31,SKU069,381,6,7,31,52,137.195,132.26,130.79,145.44,545.685,136.42125,1.0,136.42125,387,-250.57875,LOW,818.5274999999999,LOW,0.1746197552746033,HEALTHY,Kitchen,Knife Set,1046,1673,0.6982050083839578,0.0
2025-12-31,SKU068,243,36,14,54,46,146.69,139.645,143.625,149.335,579.2950000000001,144.82375000000002,2.0,289.64750000000004,279,10.647500000000036,HIGH,868.9425000000001,LOW,0.3245998987602688,REORDER NOW,Kitchen,Knife Set,3798,6076,0.4194753968185466,64694.210000000225
2025-12-31,SKU067,129,147,10,62,35,136.97,143.22,133.495,149.75,563.435,140.85875,1.4285714285714286,201.2267857142857,276,-74.77321428571429,LOW,845.1524999999999,LOW,0.2436681287469494,HEALTHY,Kitchen,Air Fryer,2298,3676,0.22895276296289724,0.0
2025-12-31,SKU066,164,81,7,110,38,139.455,129.575,134.07,142.28,545.38,136.345,1.0,136.345,245,-108.655,LOW,818.0699999999999,LOW,0.2261420411570374,HEALTHY,Kitchen,Cookware,4217,6747,0.3007077633943306,0.0
2025-12-31,SKU065,279,132,10,79,59,148.785,136.7,134.675,151.65,571.8100000000001,142.9525,1.4285714285714286,204.2178571428572,411,-206.78214285714284,LOW,857.7150000000001,LOW,0.3014113358203938,HEALTHY,Kitchen,Mixer,2070,3312,0.48792431052272606,0.0
2025-12-31,SKU064,357,77,5,55,20,135.465,133.685,131.74,138.0,538.89,134.7225,0.7142857142857143,96.23035714285714,434,-337.76964285714286,LOW,808.335,LOW,0.3425672979984664,WATCH/VOLATILE,Kitchen,Knife Set,510,816,0.6624728608806992,0.0
2025-12-31,SKU063,275,35,7,67,36,146.49,145.02,139.375,140.525,571.41,142.8525,1.0,142.8525,310,-167.1475,LOW,857.115,LOW,0.1980370870027038,HEALTHY,Kitchen,Air Fryer,3999,6398,0.48126564113333686,0.0
2025-12-31,SKU090,254,82,7,38,39,148.985,138.25,144.84,135.62,567.695,141.92375,1.0,141.92375,336,-194.07625,LOW,851.5425,LOW,0.3175664859726623,HEALTHY,Kitchen,Mixer,3800,6080,0.44742335232827485,0.0
2025-12-31,SKU062,307,107,14,79,33,134.505,140.12,141.465,139.725,555.815,138.95375,2.0,277.9075,414,-136.09249999999997,LOW,833.7225000000001,LOW,0.206880467218023,HEALTHY,Kitchen,Knife Set,5276,8441,0.5523420562597267,0.0
2025-12-31,SKU091,352,129,3,42,52,132.8,132.82,127.27,141.435,534.325,133.58125,0.4285714285714285,57.24910714285714,481,-423.7508928571429,LOW,801.4875000000001,LOW,0.2604515296919386,HEALTHY,Kitchen,Mixer,1545,2472,0.6587750900669068,0.0
2025-12-31,SKU093,138,66,10,32,42,133.61,131.995,131.445,141.68,538.73,134.6825,1.4285714285714286,192.40357142857144,204,-11.59642857142856,LOW,808.095,LOW,0.352564352955441,WATCH/VOLATILE,Kitchen,Cookware,1365,2184,0.25615800122510346,0.0
2025-12-31,SKU120,105,10,5,75,49,143.105,137.935,141.05,156.035,578.125,144.53125,0.7142857142857143,103.23660714285714,115,-11.76339285714286,LOW,867.1875,LOW,0.275982168294868,HEALTHY,Lighting,LED Strip,6831,10929,0.18162162162162163,0.0
2025-12-31,SKU119,414,121,7,81,60,150.575,128.79,139.595,147.34,566.3000000000001,141.57500000000002,1.0,141.57500000000002,535,-393.425,LOW,849.45,LOW,0.2685164157032775,HEALTHY,Lighting,LED Strip,4756,7609,0.7310612749426099,0.0
2025-12-31,SKU118,357,101,10,103,12,148.085,133.6,135.89,147.355,564.93,141.2325,1.4285714285714286,201.76071428571427,458,-256.23928571428576,LOW,847.395,LOW,0.264981392548527,HEALTHY,Lighting,Ceiling Light,3673,5876,0.6319367001221391,0.0
2025-12-31,SKU117,305,27,3,85,27,145.135,138.835,147.155,145.915,577.04,144.26,0.4285714285714285,61.82571428571428,332,-270.1742857142857,LOW,865.56,LOW,0.2737906097399919,HEALTHY,Lighting,Floor Lamp,1828,2924,0.5285595452654929,0.0
2025-12-31,SKU116,472,106,3,63,13,139.105,138.25,143.43,146.615,567.4000000000001,141.85000000000002,0.4285714285714285,60.79285714285715,578,-517.2071428571428,LOW,851.1000000000001,LOW,0.285425996882148,HEALTHY,Lighting,Desk Lamp,4961,7937,0.8318646457525554,0.0
2025-12-31,SKU115,63,94,7,79,49,142.88,140.405,139.845,158.865,581.995,145.49875,1.0,145.49875,157,-11.50125,LOW,872.9925000000001,LOW,0.3092481993245223,HEALTHY,Lighting,LED Strip,4473,7156,0.10824835264907774,0.0
2025-12-31,SKU114,316,23,7,57,52,136.305,138.345,129.645,151.05,555.345,138.83625,1.0,138.83625,339,-200.16375,LOW,833.0175,LOW,0.2584667773064169,HEALTHY,Lighting,LED Strip,1004,1606,0.5690156569339779,0.0
2025-12-31,SKU113,487,108,5,51,29,139.42,129.42,140.46,152.06,561.3599999999999,140.33999999999995,0.7142857142857143,100.24285714285712,595,-494.75714285714287,LOW,842.0399999999998,LOW,0.2560919114357039,HEALTHY,Lighting,Floor Lamp,2448,3916,0.8675359840387632,0.0
2025-12-31,SKU112,220,43,14,70,37,135.225,138.765,129.0,141.17,544.16,136.04,2.0,272.08,263,9.079999999999984,HIGH,816.24,LOW,0.3328661980970976,REORDER NOW,Lighting,Ceiling Light,7447,11915,0.40429285504263457,108188.19999999981
2025-12-31,SKU111,290,30,3,47,14,151.8,142.835,142.715,140.435,577.7850000000001,144.44625000000002,0.4285714285714285,61.90553571428572,320,-258.09446428571425,LOW,866.6775000000001,LOW,0.2373804602993774,HEALTHY,Lighting,LED Strip,6681,10689,0.5019168029630399,0.0
2025-12-31,SKU110,269,62,5,53,32,148.145,141.565,140.115,143.855,573.6800000000001,143.42000000000002,0.7142857142857143,102.44285714285716,331,-228.55714285714285,LOW,860.5200000000001,LOW,0.2948939610017776,HEALTHY,Lighting,Wall Light,2656,4249,0.46890252405522237,0.0
2025-12-31,SKU109,475,84,10,58,47,146.135,141.195,143.805,148.195,579.3299999999999,144.83249999999998,1.4285714285714286,206.9035714285714,559,-352.0964285714286,LOW,868.9949999999999,LOW,0.2894024120839353,HEALTHY,Lighting,Ceiling Light,3603,5764,0.8199126577253034,0.0
2025-12-31,SKU108,352,100,3,57,55,134.355,132.57,140.095,150.74,557.76,139.44,0.4285714285714285,59.76,452,-392.24,LOW,836.64,LOW,0.2236973111147677,HEALTHY,Lighting,Floor Lamp,3991,6385,0.6310958118187034,0.0
2025-12-31,SKU107,467,147,7,101,22,140.82,137.315,140.21,152.04,570.385,142.59625,1.0,142.59625,614,-471.40375,LOW,855.5775,LOW,0.2839957734374883,HEALTHY,Lighting,LED Strip,2709,4334,0.8187452334826477,0.0
2025-12-31,SKU106,135,94,7,112,24,127.66,143.785,127.49,146.185,545.12,136.28,1.0,136.28,229,-92.72,LOW,817.6800000000001,LOW,0.1406336431286033,HEALTHY,Lighting,Wall Light,2333,3732,0.24765189316113884,0.0
2025-12-31,SKU105,451,54,5,67,32,142.225,136.03,143.37,155.145,576.77,144.1925,0.7142857142857143,102.99464285714284,505,-402.0053571428572,LOW,865.155,LOW,0.3172849099685492,HEALTHY,Lighting,Desk Lamp,643,1028,0.7819408082944674,0.0
2025-12-31,SKU104,180,78,5,56,20,139.22,125.45,129.445,131.88,525.995,131.49875,0.7142857142857143,93.92767857142856,258,-164.07232142857143,LOW,788.9925000000001,LOW,0.32049448815678,HEALTHY,Lighting,Ceiling Light,4887,7819,0.3422085761271495,0.0
2025-12-31,SKU103,38,29,7,101,11,138.885,139.815,139.425,147.585,565.71,141.4275,1.0,141.4275,67,74.42750000000001,HIGH,848.565,LOW,0.2717808977523376,REORDER NOW,Lighting,Ceiling Light,1852,2963,0.06717222605221757,220528.68250000002
2025-12-31,SKU102,204,48,10,41,24,152.435,138.71,145.11,126.955,563.21,140.8025,1.4285714285714286,201.1464285714286,252,-50.8535714285714,LOW,844.815,LOW,0.2907917733521369,HEALTHY,Lighting,Floor Lamp,1166,1865,0.36220947781466944,0.0
2025-12-31,SKU101,148,94,5,70,57,133.32,135.775,147.235,144.3,560.6300000000001,140.15750000000003,0.7142857142857143,100.11250000000004,242,-141.8875,LOW,840.9450000000002,LOW,0.271665190061152,HEALTHY,Lighting,Ceiling Light,2131,3409,0.2639887269678754,0.0
2025-12-31,SKU100,255,133,7,47,31,125.265,141.845,132.465,141.215,540.7900000000001,135.19750000000002,1.0,135.19750000000002,388,-252.8025,LOW,811.1850000000002,LOW,0.2797897231469251,HEALTHY,Kitchen,Air Fryer,5256,8409,0.4715323878030288,0.0
2025-12-31,SKU099,231,68,7,101,48,147.145,138.225,139.865,153.115,578.35,144.5875,1.0,144.5875,299,-154.4125,LOW,867.5250000000001,LOW,0.2759414521003004,HEALTHY,Kitchen,Mixer,4404,7046,0.3994121206881646,0.0
2025-12-31,SKU098,81,71,5,51,51,146.68,142.28,135.25,151.57,575.78,143.945,0.7142857142857143,102.81785714285714,152,-49.182142857142864,LOW,863.67,LOW,0.4055557108289289,WATCH/VOLATILE,Kitchen,Mixer,7022,11235,0.14067873145993262,0.0
2025-12-31,SKU097,195,25,10,73,35,149.005,135.46,135.645,141.675,561.7850000000001,140.44625000000002,1.4285714285714286,200.63750000000005,220,-19.362499999999955,LOW,842.6775000000001,LOW,0.3042281241141791,HEALTHY,Kitchen,Knife Set,5152,8243,0.34710787934886117,0.0
2025-12-31,SKU096,69,70,10,79,28,145.01,143.325,137.235,149.4,574.97,143.7425,1.4285714285714286,205.3464285714286,139,66.34642857142859,HIGH,862.455,LOW,0.300718589591148,REORDER NOW,Kitchen,Air Fryer,4513,7220,0.12000626119623632,479021.21428571444
2025-12-31,SKU095,73,47,7,98,26,141.435,126.89,135.62,135.06,539.005,134.75125,1.0,134.75125,120,14.75125,HIGH,808.5074999999999,LOW,0.2222461572563948,REORDER NOW,Kitchen,Kettle,6697,10715,0.13543473622693666,158059.64375000002
2025-12-31,SKU094,307,90,7,64,37,131.525,136.12,132.025,151.585,551.255,137.81375,1.0,137.81375,397,-259.18625,LOW,826.8824999999999,LOW,0.2358589156271609,HEALTHY,Kitchen,Kettle,5689,9102,0.5569110484258646,0.0
2025-12-31,SKU092,251,0,10,40,12,142.985,144.7,136.94,143.73,568.355,142.08875,1.4285714285714286,202.98392857142855,251,-48.01607142857142,LOW,852.5325,LOW,0.2156680471502767,HEALTHY,Kitchen,Mixer,4981,7969,0.4416253925803415,0.0
